Timestamp,Close,xg_boost_buy,reg_log_buy,SVC_buy,xg_boost_sell,reg_log_sell,SVC_sell
1625250300,139.742294,True,True,True,False,False,True
1625250600,139.645004,True,True,True,False,False,True
1625250900,139.622192,True,True,True,False,False,True
1625251200,139.507995,True,True,True,False,False,True
1625251500,139.524993,True,True,True,False,False,True
1625251800,139.404998,True,True,True,False,False,True
1625252100,139.514999,True,True,True,False,False,True
1625252400,139.544998,True,True,True,False,False,True
1625252700,139.625,True,True,True,False,False,True
1625253000,139.570007,True,True,True,False,False,True
1625253300,139.675003,True,True,True,False,False,True
1625253600,139.735,True,True,True,False,False,True
1625253900,139.675003,True,True,True,False,False,True
1625254200,139.684997,True,True,True,False,False,True
1625254500,139.837005,True,True,True,False,False,True
1625254800,139.875,True,True,True,False,False,True
1625255100,139.940002,True,True,True,False,False,True
1625255400,139.925003,True,True,True,False,False,True
1625255700,139.960006,True,True,True,False,False,True
1625256000,139.960006,True,True,True,False,False,True
1625578200,140.419998,True,True,True,False,False,True
1625578500,141.118698,True,True,True,False,False,True
1625578800,141.401504,True,True,True,False,False,True
1625579100,142.175003,True,True,True,False,False,True
1625579400,142.520004,True,True,True,False,False,True
1625579700,142.729995,True,True,True,False,False,True
1625580000,143.0,True,True,True,False,False,True
1625580300,142.781906,True,True,True,False,False,True
1625580600,142.899993,True,True,True,False,False,True
1625580900,142.479995,True,True,True,False,False,True
1625581200,142.554992,True,True,True,False,False,True
1625581500,142.895004,True,True,True,False,False,True
1625581800,142.027999,True,True,True,False,False,True
1625582100,141.949005,True,True,True,False,False,True
1625582400,142.25,True,True,True,False,False,True
1625582700,142.391403,True,True,True,False,False,True
1625583000,142.119995,True,True,True,False,False,True
1625583300,141.815002,True,True,True,False,False,True
1625583600,141.791702,True,True,True,False,False,True
1625583900,141.949996,True,True,True,False,False,True
1625584200,141.630004,True,True,True,False,False,True
1625584500,141.714996,True,True,True,False,False,True
1625584800,141.729995,True,True,True,False,False,True
1625585100,141.804992,True,True,True,False,False,True
1625585400,141.755004,True,True,True,False,False,True
1625585700,141.971099,True,True,True,False,False,True
1625586000,141.590103,True,True,True,False,False,True
1625586300,141.240005,True,True,True,False,False,True
1625586600,141.471206,True,True,True,False,False,True
1625586900,141.570007,True,True,True,False,False,True
1625587200,141.306701,True,True,True,False,False,True
1625587500,140.705001,True,True,True,False,False,True
1625587800,140.804992,True,True,True,False,False,True
1625588100,140.203201,True,True,True,False,False,True
1625588400,140.624801,True,True,True,False,False,True
1625588700,140.569,True,True,True,False,False,True
1625589000,140.809997,True,True,True,False,False,True
1625589300,140.850006,True,True,True,False,False,True
1625589600,141.104995,True,True,True,False,False,True
1625589900,141.350006,True,True,True,False,False,True
1625590200,141.559997,True,True,True,False,False,True
1625590500,141.61,True,True,True,False,False,True
1625590800,141.601593,True,True,True,False,False,True
1625591100,141.618194,True,True,True,False,False,True
1625591400,141.492996,True,True,True,False,False,True
1625591700,141.399993,True,True,True,False,False,True
1625592000,141.509994,True,True,True,False,False,True
1625592300,141.615005,True,True,True,False,False,True
1625592600,141.740005,True,True,True,False,False,True
1625592900,141.8721,True,True,True,False,False,True
1625593200,141.904998,True,True,True,False,False,True
1625593500,141.919906,True,True,True,False,False,True
1625593800,141.964996,True,True,True,False,False,True
1625594100,141.606002,True,True,True,False,False,True
1625594400,141.501693,True,True,True,False,False,True
1625594700,141.3078,True,True,True,False,False,True
1625595000,141.470001,True,True,True,False,False,True
1625595300,141.554992,True,True,True,False,False,True
1625595600,141.659896,True,True,True,False,False,True
1625595900,141.762298,True,True,True,False,False,True
1625596200,141.771804,True,True,True,False,False,True
1625596500,141.759902,True,True,True,False,False,True
1625596800,141.75,True,True,True,False,False,True
1625597100,141.649993,True,True,True,False,False,True
1625597400,141.524993,True,True,True,False,False,True
1625597700,141.719696,True,True,True,False,False,True
1625598000,141.744201,True,True,True,False,False,True
1625598300,141.904998,True,True,True,False,False,True
1625598600,141.969894,True,True,True,False,False,True
1625598900,142.119995,True,True,True,False,False,True
1625599200,142.125,True,True,True,False,False,True
1625599500,142.11,True,True,True,False,False,True
1625599800,141.955001,True,True,True,False,False,True
1625600100,142.078002,True,True,True,False,False,True
1625600400,142.071899,True,True,True,False,False,True
1625600700,141.884994,True,True,True,False,False,True
1625601000,141.899993,True,True,True,False,False,True
1625601300,142.020004,True,True,True,False,False,True
1625601600,142.020004,True,True,True,False,False,True
1625664600,142.789901,True,True,True,False,False,True
1625664900,143.274993,True,True,True,False,False,True
1625665200,143.990005,True,True,True,False,False,True
1625665500,144.415405,True,True,True,False,False,True
1625665800,144.158203,True,True,True,False,False,True
1625666100,144.139999,True,True,True,False,False,True
1625666400,143.759994,True,True,True,False,False,True
1625666700,143.838806,True,True,True,False,False,True
1625667000,144.179992,True,True,True,False,False,True
1625667300,144.195007,True,True,True,False,False,True
1625667600,144.000106,True,True,True,False,False,True
1625667900,143.785003,True,True,True,False,False,True
1625668200,143.630004,True,True,True,False,False,True
1625668500,143.445007,True,True,True,False,False,True
1625668800,142.929992,True,True,True,False,False,True
1625669100,143.120101,True,True,True,False,False,True
1625669400,143.281692,True,True,True,False,False,True
1625669700,143.440002,True,True,True,False,False,True
1625670000,143.149993,True,True,True,False,False,True
1625670300,142.975006,True,True,True,False,False,True
1625670600,143.239395,True,True,True,False,False,True
1625670900,143.365295,True,True,True,False,False,True
1625671200,143.330001,True,True,True,False,False,True
1625671500,143.449996,True,True,True,False,False,True
1625671800,143.210006,True,True,True,False,False,True
1625672100,143.479995,True,True,True,False,False,True
1625672400,143.835006,True,True,True,False,False,True
1625672700,144.130004,True,True,True,False,False,True
1625673000,144.11,True,True,True,False,False,True
1625673300,143.910003,True,True,True,False,False,True
1625673600,143.977706,True,True,True,False,False,True
1625673900,143.979995,True,True,True,False,False,True
1625674200,143.920104,True,True,True,False,False,True
1625674500,143.985,True,True,True,False,False,True
1625674800,144.069793,True,True,True,False,False,True
1625675100,143.854995,True,True,True,False,False,True
1625675400,144.020004,True,True,True,False,False,True
1625675700,143.994995,True,True,True,False,False,True
1625676000,143.925003,True,True,True,False,False,True
1625676300,143.837005,True,True,True,False,False,True
1625676600,143.891006,True,True,True,False,False,True
1625676900,143.949996,True,True,True,False,False,True
1625677200,143.712493,True,True,True,False,False,True
1625677500,143.679992,True,True,True,False,False,True
1625677800,143.86,True,True,True,False,False,True
1625678100,143.892105,True,True,True,False,False,True
1625678400,143.955001,True,True,True,False,False,True
1625678700,144.190002,True,True,True,False,False,True
1625679000,144.197204,True,True,True,False,False,True
1625679300,144.029998,True,True,True,False,False,True
1625679600,144.108993,True,True,True,False,False,True
1625679900,144.294998,True,True,True,False,False,True
1625680200,144.321197,True,True,True,False,False,True
1625680500,144.36,True,True,True,False,False,True
1625680800,144.720001,True,True,True,False,False,True
1625681100,144.675003,True,True,True,False,False,True
1625681400,144.570007,True,True,True,False,False,True
1625681700,144.830093,True,True,True,False,False,True
1625682000,144.774993,True,True,True,False,False,True
1625682300,144.660003,True,True,True,False,False,True
1625682600,144.397705,True,True,True,False,False,True
1625682900,144.179992,True,True,True,False,False,True
1625683200,144.240005,True,True,True,False,False,True
1625683500,144.419998,True,True,True,False,False,True
1625683800,144.205001,True,True,True,False,False,True
1625684100,144.354995,True,True,True,False,False,True
1625684400,144.550003,True,True,True,False,False,True
1625684700,144.585998,True,True,True,False,False,True
1625685000,144.475006,True,True,True,False,False,True
1625685300,144.479995,True,True,True,False,False,True
1625685600,144.360305,True,True,True,False,False,True
1625685900,144.330596,True,True,True,False,False,True
1625686200,144.462097,True,True,True,False,False,True
1625686500,144.486404,True,True,True,False,False,True
1625686800,144.627502,True,True,True,False,False,True
1625687100,144.559997,True,True,True,False,False,True
1625687400,144.539993,True,True,True,False,False,True
1625687700,144.589996,True,True,True,False,False,True
1625688000,144.570007,True,True,True,False,False,True
1625751000,142.660003,True,True,True,False,False,True
1625751300,143.130004,True,True,True,False,False,True
1625751600,142.0,True,True,True,False,False,True
1625751900,140.695007,True,True,True,False,False,True
1625752200,141.503997,True,True,True,False,False,True
1625752500,141.970001,True,True,True,False,False,True
1625752800,142.220001,True,True,True,False,False,True
1625753100,141.919998,True,True,True,False,False,True
1625753400,142.010101,True,True,True,False,False,True
1625753700,141.955001,True,True,True,False,False,True
1625754000,141.699996,True,True,True,False,False,True
1625754300,142.085006,True,True,True,False,False,True
1625754600,142.065002,True,True,True,False,False,True
1625754900,141.86,True,True,True,False,False,True
1625755200,141.949996,True,True,True,False,False,True
1625755500,141.764999,True,True,True,False,False,True
1625755800,141.932006,True,True,True,False,False,True
1625756100,141.580001,True,True,True,False,False,True
1625756400,141.639999,True,True,True,False,False,True
1625756700,141.994995,True,True,True,False,False,True
1625757000,142.039901,True,True,True,False,False,True
1625757300,142.031997,True,True,True,False,False,True
1625757600,142.059005,True,True,True,False,False,True
1625757900,142.190002,True,True,True,False,False,True
1625758200,142.100006,True,True,True,False,False,True
1625758500,142.286697,True,True,True,False,False,True
1625758800,142.438293,True,True,True,False,False,True
1625759100,142.590103,True,True,True,False,False,True
1625759400,142.633605,True,True,True,False,False,True
1625759700,142.648895,True,True,True,False,False,True
1625760000,142.585006,True,True,True,False,False,True
1625760300,142.698394,True,True,True,False,False,True
1625760600,142.539993,True,True,True,False,False,True
1625760900,142.440002,True,True,True,False,False,True
1625761200,142.475006,True,True,True,False,False,True
1625761500,142.665603,True,True,True,False,False,True
1625761800,143.024993,True,True,True,False,False,True
1625762100,142.970001,True,True,True,False,False,True
1625762400,143.070007,True,True,True,False,False,True
1625762700,143.031799,True,True,True,False,False,True
1625763000,143.195007,True,True,True,False,False,True
1625763300,143.274993,True,True,True,False,False,True
1625763600,143.490005,True,True,True,False,False,True
1625763900,143.524993,True,True,True,False,False,True
1625764200,143.324996,True,True,True,False,False,True
1625764500,143.179992,True,True,True,False,False,True
1625764800,143.410003,True,True,True,False,False,True
1625765100,143.533004,True,True,True,False,False,True
1625765400,143.578506,True,True,True,False,False,True
1625765700,143.75,True,True,True,False,False,True
1625766000,143.869995,True,True,True,False,False,True
1625766300,143.830001,True,True,True,False,False,True
1625766600,143.824996,True,True,True,False,False,True
1625766900,143.809997,True,True,True,False,False,True
1625767200,143.744995,True,True,True,False,False,True
1625767500,143.889892,True,True,True,False,False,True
1625767800,143.845001,True,True,True,False,False,True
1625768100,143.589904,True,True,True,False,False,True
1625768400,143.3311,True,True,True,False,False,True
1625768700,143.320007,True,True,True,False,False,True
1625769000,143.479293,True,True,True,False,False,True
1625769300,143.411407,True,True,True,False,False,True
1625769600,143.339996,True,True,True,False,False,True
1625769900,143.080001,True,True,True,False,False,True
1625770200,142.904998,True,True,True,False,False,True
1625770500,143.190002,True,True,True,False,False,True
1625770800,143.190002,True,True,True,False,False,True
1625771100,143.044998,True,True,True,False,False,True
1625771400,142.994995,True,True,True,False,False,True
1625771700,142.850006,True,True,True,False,False,True
1625772000,142.994995,True,True,True,False,False,True
1625772300,143.0,True,True,True,False,False,True
1625772600,143.0,True,True,True,False,False,True
1625772900,143.100006,True,True,True,False,False,True
1625773200,142.9001,True,True,True,False,False,True
1625773500,142.535003,True,True,True,False,False,True
1625773800,142.869995,True,True,True,False,False,True
1625774100,143.320007,True,True,True,False,False,True
1625774400,143.240005,True,True,True,False,False,True
1625837400,143.300003,True,True,True,False,False,True
1625837700,142.916595,True,True,True,False,False,True
1625838000,143.300003,True,True,True,False,False,True
1625838300,143.640106,True,True,True,False,False,True
1625838600,143.759994,True,True,True,False,False,True
1625838900,143.934997,True,True,True,False,False,True
1625839200,144.325897,True,True,True,False,False,True
1625839500,144.339996,True,True,True,False,False,True
1625839800,144.080093,True,True,True,False,False,True
1625840100,144.317001,True,True,True,False,False,True
1625840400,144.4897,True,True,True,False,False,True
1625840700,144.294998,True,True,True,False,False,True
1625841000,144.520095,True,True,True,False,False,True
1625841300,144.570007,True,True,True,False,False,True
1625841600,144.845001,True,True,True,False,False,True
1625841900,144.958206,True,True,True,False,False,True
1625842200,145.144302,True,True,True,False,False,True
1625842500,145.200103,True,True,True,False,False,True
1625842800,145.129898,True,True,True,False,False,True
1625843100,145.294998,True,True,True,False,False,True
1625843400,145.077194,True,True,True,False,False,True
1625843700,145.044998,True,True,True,False,False,True
1625844000,145.159896,True,True,True,False,False,True
1625844300,145.279998,True,True,True,False,False,True
1625844600,145.035003,True,True,True,False,False,True
1625844900,145.044998,True,True,True,False,False,True
1625845200,144.969894,True,True,True,False,False,True
1625845500,145.054992,True,True,True,False,False,True
1625845800,145.085006,True,True,True,False,False,True
1625846100,145.231903,True,True,True,False,False,True
1625846400,145.210906,True,True,True,False,False,True
1625846700,145.200805,True,True,True,False,False,True
1625847000,145.169998,True,True,True,False,False,True
1625847300,145.270004,True,True,True,False,False,True
1625847600,145.315002,True,True,True,False,False,True
1625847900,145.473007,True,True,True,False,False,True
1625848200,145.524993,True,True,True,False,False,True
1625848500,145.405395,True,True,True,False,False,True
1625848800,145.600006,True,True,True,False,False,True
1625849100,145.6026,True,True,True,False,False,True
1625849400,145.61,True,True,True,False,False,True
1625849700,145.429901,True,True,True,False,False,True
1625850000,145.36,True,True,True,False,False,True
1625850300,145.244995,True,True,True,False,False,True
1625850600,145.119995,True,True,True,False,False,True
1625850900,145.195007,True,True,True,False,False,True
1625851200,145.240005,True,True,True,False,False,True
1625851500,145.229995,True,True,True,False,False,True
1625851800,145.279998,True,True,True,False,False,True
1625852100,145.304992,True,True,True,False,False,True
1625852400,145.1501,True,True,True,False,False,True
1625852700,145.100006,True,True,True,False,False,True
1625853000,145.080001,True,True,True,False,False,True
1625853300,145.11,True,True,True,False,False,True
1625853600,145.107299,True,True,True,False,False,True
1625853900,144.973007,True,True,True,False,False,True
1625854200,144.960006,True,True,True,False,False,True
1625854500,144.943695,True,True,True,False,False,True
1625854800,144.865005,True,True,True,False,False,True
1625855100,144.880004,True,True,True,False,False,True
1625855400,145.117706,True,True,True,False,False,True
1625855700,145.082,True,True,True,False,False,True
1625856000,145.145004,True,True,True,False,False,True
1625856300,145.074996,True,True,True,False,False,True
1625856600,145.122299,True,True,True,False,False,True
1625856900,145.164993,True,True,True,False,False,True
1625857200,145.050003,True,True,True,False,False,True
1625857500,145.089996,True,True,True,False,False,True
1625857800,145.035003,True,True,True,False,False,True
1625858100,145.054992,True,True,True,False,False,True
1625858400,145.009994,True,True,True,False,False,True
1625858700,144.86,True,True,True,False,False,True
1625859000,144.979995,True,True,True,False,False,True
1625859300,144.940002,True,True,True,False,False,True
1625859600,144.934997,True,True,True,False,False,True
1625859900,145.089996,True,True,True,False,False,True
1625860200,145.152496,True,True,True,False,False,True
1625860500,145.100006,True,True,True,False,False,True
1625860800,145.11,True,True,True,False,False,True
1626096600,145.330001,True,True,True,False,False,True
1626096900,144.845001,True,True,True,False,False,True
1626097200,145.309997,True,True,True,False,False,True
1626097500,145.160003,True,True,True,False,False,True
1626097800,144.289993,True,True,True,False,False,True
1626098100,144.629806,True,True,True,False,False,True
1626098400,144.300903,True,True,True,False,False,True
1626098700,144.425003,True,True,True,False,False,True
1626099000,144.7901,True,True,True,False,False,True
1626099300,144.440093,True,True,True,False,False,True
1626099600,144.410598,True,True,True,False,False,True
1626099900,144.615005,True,True,True,False,False,True
1626100200,144.839996,True,True,True,False,False,True
1626100500,144.759994,True,True,True,False,False,True
1626100800,145.095001,True,True,True,False,False,True
1626101100,144.970001,True,True,True,False,False,True
1626101400,145.1501,True,True,True,False,False,True
1626101700,144.989303,True,True,True,False,False,True
1626102000,145.014999,True,True,True,False,False,True
1626102300,144.971405,True,True,True,False,False,True
1626102600,144.980102,True,True,True,False,False,True
1626102900,144.910003,True,True,True,False,False,True
1626103200,144.779998,True,True,True,False,False,True
1626103500,144.75,True,True,True,False,False,True
1626103800,144.834197,True,True,True,False,False,True
1626104100,144.692794,True,True,True,False,False,True
1626104400,144.688201,True,True,True,False,False,True
1626104700,144.779998,True,True,True,False,False,True
1626105000,144.739898,True,True,True,False,False,True
1626105300,144.850006,True,True,True,False,False,True
1626105600,144.999099,True,True,True,False,False,True
1626105900,144.850006,True,True,True,False,False,True
1626106200,144.815002,True,True,True,False,False,True
1626106500,144.869995,True,True,True,False,False,True
1626106800,144.882797,True,True,True,False,False,True
1626107100,144.835006,True,True,True,False,False,True
1626107400,144.830001,True,True,True,False,False,True
1626107700,144.7359,True,True,True,False,False,True
1626108000,144.729995,True,True,True,False,False,True
1626108300,144.787506,True,True,True,False,False,True
1626108600,144.774993,True,True,True,False,False,True
1626108900,144.708602,True,True,True,False,False,True
1626109200,144.660003,True,True,True,False,False,True
1626109500,144.679092,True,True,True,False,False,True
1626109800,144.681396,True,True,True,False,False,True
1626110100,144.645004,True,True,True,False,False,True
1626110400,144.604003,True,True,True,False,False,True
1626110700,144.576995,True,True,True,False,False,True
1626111000,144.544998,True,True,True,False,False,True
1626111300,144.475006,True,True,True,False,False,True
1626111600,144.494995,True,True,True,False,False,True
1626111900,144.261993,True,True,True,False,False,True
1626112200,144.309997,True,True,True,False,False,True
1626112500,144.399993,True,True,True,False,False,True
1626112800,144.480102,True,True,True,False,False,True
1626113100,144.524993,True,True,True,False,False,True
1626113400,144.570007,True,True,True,False,False,True
1626113700,144.565002,True,True,True,False,False,True
1626114000,144.645004,True,True,True,False,False,True
1626114300,144.660003,True,True,True,False,False,True
1626114600,144.734298,True,True,True,False,False,True
1626114900,144.667007,True,True,True,False,False,True
1626115200,144.709899,True,True,True,False,False,True
1626115500,144.664993,True,True,True,False,False,True
1626115800,144.630004,True,True,True,False,False,True
1626116100,144.743392,True,True,True,False,False,True
1626116400,144.541503,True,True,True,False,False,True
1626116700,144.617401,True,True,True,False,False,True
1626117000,144.585006,True,True,True,False,False,True
1626117300,144.61,True,True,True,False,False,True
1626117600,144.585006,True,True,True,False,False,True
1626117900,144.619995,True,True,True,False,False,True
1626118200,144.615005,True,True,True,False,False,True
1626118500,144.513397,True,True,True,False,False,True
1626118800,144.485,True,True,True,False,False,True
1626119100,144.535003,True,True,True,False,False,True
1626119400,144.482803,True,True,True,False,False,True
1626119700,144.5,True,True,True,False,False,True
1626120000,144.5,True,True,True,False,False,True
1626183000,144.490005,True,True,True,False,False,True
1626183300,144.595001,True,True,True,False,False,True
1626183600,145.229995,True,True,True,False,False,True
1626183900,146.065002,True,True,True,False,False,True
1626184200,146.190002,True,True,True,False,False,True
1626184500,146.345001,True,True,True,False,False,True
1626184800,146.350006,True,True,True,False,False,True
1626185100,146.104995,True,True,True,False,False,True
1626185400,146.389999,True,True,True,False,False,True
1626185700,146.779998,True,True,True,False,False,True
1626186000,146.721298,True,True,True,False,False,True
1626186300,146.705001,True,True,True,False,False,True
1626186600,146.690002,True,True,True,False,False,True
1626186900,146.755004,True,True,True,False,False,True
1626187200,146.429992,True,True,True,False,False,True
1626187500,146.618194,True,True,True,False,False,True
1626187800,146.550094,True,True,True,False,False,True
1626188100,146.520004,True,True,True,False,False,True
1626188400,146.854995,True,True,True,False,False,True
1626188700,146.710006,True,True,True,False,False,True
1626189000,146.862792,True,True,True,False,False,True
1626189300,147.139892,True,True,True,False,False,True
1626189600,147.067703,True,True,True,False,False,True
1626189900,147.229995,True,True,True,False,False,True
1626190200,147.210006,True,True,True,False,False,True
1626190500,147.079895,True,True,True,False,False,True
1626190800,147.278198,True,True,True,False,False,True
1626191100,147.219894,True,True,True,False,False,True
1626191400,147.280105,True,True,True,False,False,True
1626191700,147.449996,True,True,True,False,False,True
1626192000,147.270095,True,True,True,False,False,True
1626192300,147.25,True,True,True,False,False,True
1626192600,147.189895,True,True,True,False,False,True
1626192900,147.309997,True,True,True,False,False,True
1626193200,147.276,True,True,True,False,False,True
1626193500,147.161193,True,True,True,False,False,True
1626193800,147.218994,True,True,True,False,False,True
1626194100,147.175003,True,True,True,False,False,True
1626194400,147.2574,True,True,True,False,False,True
1626194700,147.387695,True,True,True,False,False,True
1626195000,147.289993,True,True,True,False,False,True
1626195300,147.210006,True,True,True,False,False,True
1626195600,146.970001,True,True,True,False,False,True
1626195900,146.904998,True,True,True,False,False,True
1626196200,146.705001,True,True,True,False,False,True
1626196500,146.320007,True,True,True,False,False,True
1626196800,146.600006,True,True,True,False,False,True
1626197100,146.444503,True,True,True,False,False,True
1626197400,146.255004,True,True,True,False,False,True
1626197700,145.399993,True,True,True,False,False,True
1626198000,145.86,True,True,True,False,False,True
1626198300,145.625,True,True,True,False,False,True
1626198600,145.520095,True,True,True,False,False,True
1626198900,145.730102,True,True,True,False,False,True
1626199200,144.879898,True,True,True,False,False,True
1626199500,145.345001,True,True,True,False,False,True
1626199800,145.485,True,True,True,False,False,True
1626200100,145.460006,True,True,True,False,False,True
1626200400,145.5,True,True,True,False,False,True
1626200700,145.880004,True,True,True,False,False,True
1626201000,145.925003,True,True,True,False,False,True
1626201300,145.869995,True,True,True,False,False,True
1626201600,145.669998,True,True,True,False,False,True
1626201900,145.651596,True,True,True,False,False,True
1626202200,145.729995,True,True,True,False,False,True
1626202500,146.065002,True,True,True,False,False,True
1626202800,145.988006,True,True,True,False,False,True
1626203100,145.785003,True,True,True,False,False,True
1626203400,145.824996,True,True,True,False,False,True
1626203700,145.759994,True,True,True,False,False,True
1626204000,145.781494,True,True,True,False,False,True
1626204300,145.779998,True,True,True,False,False,True
1626204600,145.755004,True,True,True,False,False,True
1626204900,145.968704,True,True,True,False,False,True
1626205200,145.940093,True,True,True,False,False,True
1626205500,145.749298,True,True,True,False,False,True
1626205800,145.470001,True,True,True,False,False,True
1626206100,145.679992,True,True,True,False,False,True
1626206400,145.639999,True,True,True,False,False,True
1626269400,148.690093,True,True,True,False,False,True
1626269700,147.910003,True,True,True,False,False,True
1626270000,148.2014,True,True,True,False,False,True
1626270300,147.884994,True,True,True,False,False,True
1626270600,148.115005,True,True,True,False,False,True
1626270900,148.350006,True,True,True,False,False,True
1626271200,148.917892,True,True,True,False,False,True
1626271500,148.639999,True,True,True,False,False,True
1626271800,148.600006,True,True,True,False,False,True
1626272100,148.505004,True,True,True,False,False,True
1626272400,148.259994,True,True,True,False,False,True
1626272700,148.309997,True,True,True,False,False,True
1626273000,148.5,True,True,True,False,False,True
1626273300,148.604995,True,True,True,False,False,True
1626273600,148.850006,True,True,True,False,False,True
1626273900,148.869995,True,True,True,False,False,True
1626274200,149.169998,True,True,True,False,False,True
1626274500,149.318405,True,True,True,False,False,True
1626274800,149.369903,True,True,True,False,False,True
1626275100,149.125,True,True,True,False,False,True
1626275400,149.119995,True,True,True,False,False,True
1626275700,149.220001,True,True,True,False,False,True
1626276000,149.11,True,True,True,False,False,True
1626276300,148.695007,True,True,True,False,False,True
1626276600,148.869903,True,True,True,False,False,True
1626276900,148.600006,True,True,True,False,False,True
1626277200,148.699996,True,True,True,False,False,True
1626277500,148.559997,True,True,True,False,False,True
1626277800,148.244995,True,True,True,False,False,True
1626278100,148.014999,True,True,True,False,False,True
1626278400,148.520004,True,True,True,False,False,True
1626278700,148.699996,True,True,True,False,False,True
1626279000,148.910095,True,True,True,False,False,True
1626279300,149.037597,True,True,True,False,False,True
1626279600,148.895004,True,True,True,False,False,True
1626279900,148.904998,True,True,True,False,False,True
1626280200,148.815002,True,True,True,False,False,True
1626280500,148.797897,True,True,True,False,False,True
1626280800,149.0569,True,True,True,False,False,True
1626281100,149.050003,True,True,True,False,False,True
1626281400,149.059997,True,True,True,False,False,True
1626281700,148.929992,True,True,True,False,False,True
1626282000,148.994995,True,True,True,False,False,True
1626282300,149.050003,True,True,True,False,False,True
1626282600,148.910003,True,True,True,False,False,True
1626282900,148.919906,True,True,True,False,False,True
1626283200,148.729995,True,True,True,False,False,True
1626283500,148.735,True,True,True,False,False,True
1626283800,148.910003,True,True,True,False,False,True
1626284100,149.008407,True,True,True,False,False,True
1626284400,149.050094,True,True,True,False,False,True
1626284700,148.945007,True,True,True,False,False,True
1626285000,148.990005,True,True,True,False,False,True
1626285300,148.9561,True,True,True,False,False,True
1626285600,149.074996,True,True,True,False,False,True
1626285900,148.979995,True,True,True,False,False,True
1626286200,149.089996,True,True,True,False,False,True
1626286500,149.304199,True,True,True,False,False,True
1626286800,149.369995,True,True,True,False,False,True
1626287100,149.25,True,True,True,False,False,True
1626287400,149.342803,True,True,True,False,False,True
1626287700,149.300003,True,True,True,False,False,True
1626288000,149.210006,True,True,True,False,False,True
1626288300,149.195007,True,True,True,False,False,True
1626288600,149.149993,True,True,True,False,False,True
1626288900,149.311996,True,True,True,False,False,True
1626289200,149.432006,True,True,True,False,False,True
1626289500,149.503906,True,True,True,False,False,True
1626289800,149.270095,True,True,True,False,False,True
1626290100,149.160003,True,True,True,False,False,True
1626290400,149.384002,True,True,True,False,False,True
1626290700,149.400695,True,True,True,False,False,True
1626291000,149.509994,True,True,True,False,False,True
1626291300,149.519897,True,True,True,False,False,True
1626291600,149.169998,True,True,True,False,False,True
1626291900,149.375,True,True,True,True,False,True
1626292200,149.167404,True,True,True,False,False,True
1626292500,149.210006,True,True,True,False,False,True
1626292800,149.149993,True,True,True,False,False,True
1626355800,148.339996,True,True,True,False,False,True
1626356100,148.5428,True,True,True,False,False,True
1626356400,148.699996,True,True,True,False,False,True
1626356700,149.979995,True,True,True,False,False,True
1626357000,149.380004,True,True,True,True,False,True
1626357300,149.774993,True,True,True,True,False,True
1626357600,149.399993,True,True,True,True,False,True
1626357900,149.434005,True,True,True,True,False,True
1626358200,149.446899,True,True,True,True,False,True
1626358500,148.940002,True,True,True,False,False,True
1626358800,149.089996,True,True,True,False,False,True
1626359100,148.75,True,True,True,False,False,True
1626359400,148.947006,True,True,True,False,False,True
1626359700,149.199996,True,True,True,False,False,True
1626360000,148.425003,True,True,True,False,False,True
1626360300,148.169998,True,True,True,False,False,True
1626360600,148.179992,True,True,True,False,False,True
1626360900,148.195007,True,True,True,False,False,True
1626361200,147.919998,True,True,True,False,False,True
1626361500,148.187805,True,True,True,False,False,True
1626361800,148.339996,True,True,True,False,False,True
1626362100,148.425003,True,True,True,False,False,True
1626362400,148.615005,True,True,True,False,False,True
1626362700,148.600006,True,True,True,False,False,True
1626363000,148.75,True,True,True,False,False,True
1626363300,148.779998,True,True,True,False,False,True
1626363600,148.494995,True,True,True,False,False,True
1626363900,148.36,True,True,True,False,False,True
1626364200,148.270004,True,True,True,False,False,True
1626364500,148.130004,True,True,True,False,False,True
1626364800,148.024993,True,True,True,False,False,True
1626365100,147.789993,True,True,True,False,False,True
1626365400,147.669998,True,True,True,False,False,True
1626365700,147.830505,True,True,True,False,False,True
1626366000,147.851898,True,True,True,False,False,True
1626366300,148.0,True,True,True,False,False,True
1626366600,147.669998,True,True,True,False,False,True
1626366900,148.137695,True,True,True,False,False,True
1626367200,148.118698,True,True,True,False,False,True
1626367500,148.014999,True,True,True,False,False,True
1626367800,147.949996,True,True,True,False,False,True
1626368100,147.9001,True,True,True,False,False,True
1626368400,147.794998,True,True,True,False,False,True
1626368700,147.854293,True,True,True,False,False,True
1626369000,147.809906,True,True,True,False,False,True
1626369300,147.815002,True,True,True,False,False,True
1626369600,147.919998,True,True,True,False,False,True
1626369900,147.899993,True,True,True,False,False,True
1626370200,147.634994,True,True,True,False,False,True
1626370500,147.390106,True,True,True,False,False,True
1626370800,147.528701,True,True,True,False,False,True
1626371100,147.516006,True,True,True,False,False,True
1626371400,147.279998,True,True,True,False,False,True
1626371700,147.315002,True,True,True,False,False,True
1626372000,147.645004,True,True,True,False,False,True
1626372300,147.720001,True,True,True,False,False,True
1626372600,147.759002,True,True,True,False,False,True
1626372900,147.917098,True,True,True,False,False,True
1626373200,147.845001,True,True,True,False,False,True
1626373500,147.7957,True,True,True,False,False,True
1626373800,147.740005,True,True,True,False,False,True
1626374100,147.61,True,True,True,False,False,True
